FP1	r42945	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42944	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42943	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42941	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42938	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42937	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42935	100.000	20	0	0	1	20	58	39	4.44e-05	39.1
FP1	r42933	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42931	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42930	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42928	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42926	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42925	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42924	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42923	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42920	100.000	20	0	0	1	20	9	28	4.44e-05	39.1
FP1	r42919	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42918	100.000	20	0	0	1	20	25	44	4.44e-05	39.1
FP1	r42917	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42916	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42913	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42911	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42910	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42909	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42907	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42906	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42903	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42900	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42900	100.000	20	0	0	1	20	145	126	4.44e-05	39.1
FP1	r42899	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42897	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42892	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42889	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42888	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42881	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42880	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42880	100.000	20	0	0	1	20	111	130	4.44e-05	39.1
FP1	r42876	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42875	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42873	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42871	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42870	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42869	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42866	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42865	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42863	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42862	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42861	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42860	100.000	20	0	0	1	20	58	39	4.44e-05	39.1
FP1	r42859	100.000	20	0	0	1	20	10	29	4.44e-05	39.1
FP1	r42858	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42858	100.000	20	0	0	1	20	144	125	4.44e-05	39.1
FP1	r42857	100.000	20	0	0	1	20	11	30	4.44e-05	39.1
FP1	r42855	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42854	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42853	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42852	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42849	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42848	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42845	100.000	20	0	0	1	20	18	37	4.44e-05	39.1
FP1	r42842	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42840	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42839	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42838	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42837	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42836	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42833	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42833	100.000	20	0	0	1	20	111	130	4.44e-05	39.1
FP1	r42830	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42829	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42827	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42825	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42824	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42823	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42822	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42820	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42819	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42818	100.000	20	0	0	1	20	11	30	4.44e-05	39.1
FP1	r42817	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42815	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42814	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42812	100.000	20	0	0	1	20	58	39	4.44e-05	39.1
FP1	r42811	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42808	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42805	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42804	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42801	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42799	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42798	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42797	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42796	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42794	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42793	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42791	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42789	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42788	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42786	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42785	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42784	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42783	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42782	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42779	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42775	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42774	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42772	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42770	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42769	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42768	100.000	20	0	0	1	20	58	39	4.44e-05	39.1
FP1	r42765	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42763	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42759	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42758	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42758	100.000	20	0	0	1	20	111	130	4.44e-05	39.1
FP1	r42756	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42755	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42754	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42753	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42751	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42748	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42746	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42745	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42744	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42743	100.000	20	0	0	1	20	25	44	4.44e-05	39.1
FP1	r42741	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42737	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42735	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42734	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42732	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42731	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42728	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42727	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42725	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42724	100.000	20	0	0	1	20	25	44	4.44e-05	39.1
FP1	r42723	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42722	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42721	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42720	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42717	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42715	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42711	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42710	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42708	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42706	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42705	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42703	100.000	20	0	0	1	20	58	39	4.44e-05	39.1
FP1	r42700	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42699	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42698	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42696	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42695	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42693	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42691	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42690	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42688	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42687	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42686	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42684	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42683	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42682	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42681	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42681	100.000	20	0	0	1	20	111	130	4.44e-05	39.1
FP1	r42679	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42676	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42674	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42673	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42672	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42671	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42668	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42666	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42663	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42662	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42658	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42657	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42656	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42656	100.000	20	0	0	1	20	144	125	4.44e-05	39.1
FP1	r42655	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42654	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42651	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42649	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42648	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42646	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42645	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42642	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42641	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42640	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42639	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42637	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42635	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42634	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42633	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42630	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42629	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42627	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42625	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42623	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42621	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42620	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42617	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42616	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42614	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42613	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42612	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42611	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42606	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42605	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42603	100.000	20	0	0	1	20	25	44	4.44e-05	39.1
FP1	r42602	100.000	20	0	0	1	20	58	39	4.44e-05	39.1
FP1	r42599	100.000	20	0	0	1	20	57	38	4.44e-05	39.1
FP1	r42598	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42597	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42594	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42590	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42588	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42587	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42584	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42581	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42580	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42579	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42578	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42577	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42576	100.000	20	0	0	1	20	23	42	4.44e-05	39.1
FP1	r42575	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42573	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42569	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42568	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42566	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42565	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42564	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42563	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42562	100.000	20	0	0	1	20	58	39	4.44e-05	39.1
FP1	r42561	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42560	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42559	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42557	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42556	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42555	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42554	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42553	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42552	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42551	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42550	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42549	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42548	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42546	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42545	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42544	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42542	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42541	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42540	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42538	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42537	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42534	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42531	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42524	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42522	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42518	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42517	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42516	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42513	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42512	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42511	100.000	20	0	0	1	20	25	44	4.44e-05	39.1
FP1	r42510	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42509	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42507	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42506	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42503	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42502	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42496	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42495	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42494	100.000	20	0	0	1	20	25	44	4.44e-05	39.1
FP1	r42493	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42492	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42488	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42487	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42486	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42482	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42480	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42478	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42477	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42476	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42475	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42473	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42471	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42470	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42469	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42466	100.000	20	0	0	1	20	13	32	4.44e-05	39.1
FP1	r42464	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42463	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42462	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42461	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42460	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42459	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42458	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42457	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42455	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42454	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42453	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42452	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42451	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42449	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42447	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42446	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42444	100.000	20	0	0	1	20	59	40	4.44e-05	39.1
FP1	r42443	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42441	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42440	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42439	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42437	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42436	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42435	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42434	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42432	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42429	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42428	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42425	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42422	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42418	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42417	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42416	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42415	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42413	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42412	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42411	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42405	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42401	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42398	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42391	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42390	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
FP1	r42389	100.000	20	0	0	1	20	26	45	4.44e-05	39.1
FP1	r42388	100.000	20	0	0	1	20	60	41	4.44e-05	39.1
